case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-01-0079,1,160000.0,160000.0,0.0,0.0,1717953.0,1717953.0,5293985.0,5293985.0,,,200.0,200.0,subject,,
C14-01-0082,1,1217502.0,1217502.0,0.0,0.0,185363.0,185363.0,1685139.0,1685139.0,1965.0,,9365.4,9365.4,subject,,
C14-01-0083,1,946036.0,946036.0,0.0,0.0,1732600.0,1732600.0,946036.0,946036.0,,,473018.04,473018.04,subject,,
C14-01-0084,1,285319.0,285319.0,0.0,0.0,2039803.0,2039803.0,314387.0,314387.0,1969.0,,0.0,0.0,subject,,
C14-01-0088,1,942855.0,942855.0,0.0,0.0,1958398.0,1958398.0,1206692.0,1206692.0,1975.0,,62857.0,62857.0,subject,,
C14-01-0089,1,0.0,0.0,0.0,0.0,1847990.0,1847990.0,331362.0,331362.0,1961.0,,36372.6,36372.6,subject,,
C14-01-0090,1,700000.0,700000.0,0.0,0.0,256020.0,256020.0,1007121.0,1007121.0,,,9063.0,9063.0,subject,,
C14-01-0092,1,0.0,0.0,1909670.0,1909670.0,230412.0,230412.0,1909670.0,1909670.0,,,190967.0,190967.0,subject,,
C14-01-0093,1,762143.0,762143.0,0.0,0.0,245257.0,245257.0,3522215.0,3522215.0,2002.0,,56455.0,56455.0,subject,,
C14-01-0097,1,387738.0,387738.0,0.0,0.0,2009741.0,2009741.0,3048001.0,3048001.0,1981.0,,64623.0,64623.0,subject,,
C14-01-0099,1,442570.0,442570.0,0.0,0.0,303081.0,303081.0,1707935.0,1707935.0,1980.0,,44256.96,44256.96,subject,,
C14-01-0100,1,17708708.0,17708708.0,0.0,0.0,1318390.0,1318390.0,16000000.0,16000000.0,1994.0,,1362208.32,1362208.32,subject,,
C14-01-0101,1,2695920.0,2695920.0,0.0,0.0,176106.0,176106.0,6228875.0,6228875.0,2015.0,,89864.0,89864.0,subject,,
C14-01-0102,1,2757345.0,2757345.0,0.0,0.0,1514228.0,1514228.0,3486936.0,3486936.0,1999.0,,183823.0,183823.0,subject,,
C14-01-0103,1,405025.0,405025.0,0.0,0.0,1718489.0,1718489.0,405025.0,405025.0,,,81005.0,81005.0,subject,,
C14-01-0105,1,31406760.0,31406760.0,0.0,0.0,1361204.0,1361204.0,23252000.0,23252000.0,1993.0,,785169.0,785169.0,subject,,
C14-01-0107,1,400000.0,400000.0,0.0,0.0,1519971.0,1519971.0,822831.0,822831.0,2003.0,,0.0,0.0,subject,,
C14-01-0109,1,400000.0,400000.0,0.0,0.0,1643163.0,1643163.0,838515.0,838515.0,2002.0,,0.0,0.0,subject,,
C14-01-0110,1,440000.0,440000.0,0.0,0.0,1267544.0,1267544.0,919160.0,919160.0,2004.0,,0.0,0.0,subject,,
C14-01-0114,1,304746.0,304746.0,0.0,0.0,1923667.0,1923667.0,2000000.0,2000000.0,1978.0,,50790.96,50790.96,subject,,
C14-01-0117SH,1,96000.0,96000.0,0.0,0.0,1677213.0,1677213.0,389898.0,389898.0,1958.0,,0.0,0.0,subject,,
C14-01-0118,1,46089094.0,46089094.0,0.0,0.0,238561.0,238561.0,89012477.0,89012477.0,2001.0,,2304454.68,2304454.68,subject,,
C14-01-0120,1,93915.0,93915.0,0.0,0.0,1675127.0,1675127.0,228201.0,228201.0,1967.0,,23958.0,23958.0,subject,,
C14-01-0121,1,0.0,0.0,11447564.0,11447564.0,145238.0,145238.0,11244034.0,11244034.0,,,1029671.28,1029671.28,subject,,
C14-01-0122,1,441208.0,441208.0,0.0,0.0,1879004.0,1879004.0,923643.0,923643.0,1965.0,,0.0,0.0,subject,,
C14-01-0124,1,817403.0,817403.0,0.0,0.0,1860913.0,1860913.0,1812014.0,1812014.0,1967.0,,27246.78,27246.78,subject,,
C14-01-0125.SH,1,0.0,0.0,13071155.0,13071155.0,292830.0,292830.0,12765669.0,12765669.0,,,251341.0,251341.0,subject,,
C14-01-0126,1,81000.0,81000.0,0.0,0.0,1930549.0,1930549.0,381761.0,381761.0,1985.0,,6750.0,6750.0,subject,,
C14-01-0127,1,1043190.0,1043190.0,0.0,0.0,1477473.0,1477473.0,1391710.0,1391710.0,1994.0,,34773.0,34773.0,subject,,
C14-01-0128.SH,1,96000.0,96000.0,0.0,0.0,1677213.0,1677213.0,389898.0,389898.0,1958.0,,0.0,0.0,subject,,
C14-01-0129,1,423403.0,423403.0,0.0,0.0,1979815.0,1979815.0,1014000.0,1014000.0,2004.0,,47044.8,47044.8,subject,,
C14-01-0130,1,0.0,0.0,39500013.0,39500013.0,1850503.0,1850503.0,8475394.0,8475394.0,,,217800.0,217800.0,subject,,
C14-01-0131,1,0.0,0.0,8325058.0,8325058.0,186745.0,186745.0,8325058.0,8325058.0,,,17475.0,17475.0,subject,,
C14-01-0134,1,376358.0,376358.0,0.0,0.0,205837.0,205837.0,464471.0,464471.0,2009.0,,62726.4,62726.4,subject,,
C14-01-0135,1,549180.0,549180.0,0.0,0.0,1862836.0,1862836.0,1139885.0,1139885.0,2005.0,,0.0,0.0,subject,,
C14-01-0136,1,18467437.0,18467437.0,0.0,0.0,1518342.0,1518342.0,63194000.0,63194000.0,2013.0,,102596.87,102596.87,subject,,
C14-01-0138,1,4861300.0,4861300.0,0.0,0.0,1995129.0,1995129.0,4058201.0,4058201.0,1973.0,,97226.0,97226.0,subject,,
C14-01-0139,1,813750.0,813750.0,0.0,0.0,1963498.0,1963498.0,1022553.0,1022553.0,1953.0,,23250.0,23250.0,subject,,
C14-01-0140,1,1460220.0,1460220.0,0.0,0.0,1943497.0,1943497.0,2099511.0,2099511.0,1956.0,,48674.0,48674.0,subject,,
C14-01-0144,1,118784.0,118784.0,0.0,0.0,1817056.0,1817056.0,1013062.0,1013062.0,,,21597.05,21597.05,subject,,
C14-01-0145,1,0.0,0.0,351747.0,351747.0,100067.0,100067.0,351747.0,351747.0,,,351747.0,351747.0,subject,,
C14-01-0148.001,1,0.0,0.0,45616060.0,45616060.0,100073.0,100073.0,45616060.0,45616060.0,,,651658.0,651658.0,subject,,
C14-01-0148.002,1,409821.0,409821.0,0.0,0.0,179555.0,179555.0,773872.0,773872.0,1903.0,,0.0,0.0,subject,,
C14-01-0148.003,1,1250000.0,1250000.0,0.0,0.0,2014721.0,2014721.0,1473239.0,1473239.0,,,7095.0,7095.0,subject,,
C14-01-0149,1,1310085.0,1310085.0,0.0,0.0,1712756.0,1712756.0,16000000.0,16000000.0,2002.0,,262017.0,262017.0,subject,,
C14-01-0151,1,46066008.0,46066008.0,0.0,0.0,1452878.0,1452878.0,114000000.0,114000000.0,2008.0,,153553.36,153553.36,subject,,
C14-01-0152,1,48872883.0,48872883.0,0.0,0.0,1390733.0,1390733.0,67841818.0,67841818.0,1970.0,,698184.04,698184.04,subject,,
C14-01-0153.SH,1,329233.0,329233.0,0.0,0.0,179008.0,179008.0,425159.0,425159.0,2002.0,,0.0,0.0,subject,,
C14-01-0154,1,0.0,0.0,0.0,0.0,1647103.0,1647103.0,973000.0,973000.0,,,7414.95,7414.95,subject,,
C14-01-0156,1,0.0,0.0,5457650.0,5457650.0,100073.0,100073.0,5457650.0,5457650.0,,,109153.0,109153.0,subject,,
C14-01-0157,1,1802730.0,1802730.0,0.0,0.0,235836.0,235836.0,6232399.0,6232399.0,1995.0,,120182.0,120182.0,subject,,
C14-01-0164,1,1023195.0,1023195.0,0.0,0.0,1782718.0,1782718.0,1708000.0,1708000.0,2007.0,,68213.0,68213.0,subject,,
C14-01-0166.001,1,0.0,0.0,40721459.0,40721459.0,100067.0,100067.0,40666040.0,40666040.0,,,131271.0,131271.0,subject,,
C14-01-0170,1,362415.0,362415.0,0.0,0.0,2019966.0,2019966.0,1443971.0,1443971.0,1961.0,,24161.0,24161.0,subject,,
C14-01-0172,1,367797.0,367797.0,0.0,0.0,185536.0,185536.0,854811.0,854811.0,1959.0,,0.0,0.0,subject,,
C14-01-0176,1,291306.0,291306.0,0.0,0.0,194399.0,194399.0,395000.0,395000.0,1959.0,,0.0,0.0,subject,,
C14-01-0179,1,1110780.0,1110780.0,0.0,0.0,1740194.0,1740194.0,1664165.0,1664165.0,1980.0,,65340.0,65340.0,subject,,
C14-01-0180,1,600803.0,600803.0,0.0,0.0,504576.0,504576.0,1334097.0,1334097.0,2004.0,,0.0,0.0,subject,,
C14-01-0181,1,441811.0,441811.0,0.0,0.0,1623468.0,1623468.0,1211565.0,1211565.0,2002.0,,0.0,0.0,subject,,
C14-01-0183,1,0.0,0.0,0.0,0.0,475550.0,475550.0,6096000.0,6096000.0,2012.0,,740955.6,740955.6,subject,,
C14-01-0184,1,563000.0,563000.0,0.0,0.0,1804905.0,1804905.0,1957170.0,1957170.0,2004.0,,22520.0,22520.0,subject,,
C14-01-0186,1,414261.0,414261.0,0.0,0.0,1707072.0,1707072.0,2100000.0,2100000.0,1979.0,,51782.64,51782.64,subject,,
C14-02-0003,1,2371845.0,2371845.0,0.0,0.0,2007517.0,2007517.0,6757000.0,6757000.0,1985.0,,158123.0,158123.0,subject,,
C14-02-0004,1,3432528.0,3432528.0,0.0,0.0,523750.0,523750.0,343253.0,343253.0,,,171626.4,171626.4,subject,,
C14-02-0006.SH,1,5708102.0,5708102.0,0.0,0.0,2011991.0,2011991.0,32330000.0,32330000.0,2001.0,,951350.4,951350.4,subject,,
C14-02-0007,1,2179917.0,2179917.0,0.0,0.0,1938679.0,1938679.0,78683549.0,78683549.0,2022.0,,108995.83,108995.83,subject,,
C14-02-0008,1,1252900.0,1252900.0,0.0,0.0,2043833.0,2043833.0,1400201.0,1400201.0,,,5632.0,5632.0,subject,,
C14-02-0014,1,125228.0,125228.0,0.0,0.0,1464239.0,1464239.0,128228.0,128228.0,,,227688.0,227688.0,subject,,
C14-02-0015,1,32148.0,32148.0,0.0,0.0,1306005.0,1306005.0,32148.0,32148.0,,,14288.0,14288.0,subject,,
C14-02-0018,1,588361.0,588361.0,0.0,0.0,2028530.0,2028530.0,2642766.0,2642766.0,,,4.0,4.0,subject,,
C14-02-0019,1,0.0,0.0,0.0,0.0,475550.0,475550.0,6096000.0,6096000.0,2012.0,,740955.6,740955.6,subject,,
C14-02-0023,1,256230.0,256230.0,0.0,0.0,1827940.0,1827940.0,256230.0,256230.0,,,25623.0,25623.0,subject,,
C14-02-0024,1,6935172.0,6935172.0,0.0,0.0,1821445.0,1821445.0,23500000.0,23500000.0,1969.0,,338600.59,338600.59,subject,,
C14-02-0025,1,6935172.0,6935172.0,0.0,0.0,1821445.0,1821445.0,23500000.0,23500000.0,1969.0,,338600.59,338600.59,subject,,
C14-02-0026,1,0.0,0.0,17160705.0,17160705.0,175517.0,175517.0,17160705.0,17160705.0,,,1052017.0,1052017.0,subject,,
C14-02-0029,1,3659040.0,3659040.0,0.0,0.0,1967202.0,1967202.0,10085745.0,10085745.0,2018.0,,73180.8,73180.8,subject,,
C14-02-0032,1,579989.0,579989.0,0.0,0.0,1750259.0,1750259.0,950000.0,950000.0,1939.0,,0.0,0.0,subject,,
C14-02-0033,1,1867680.0,1867680.0,0.0,0.0,1980423.0,1980423.0,10425555.0,10425555.0,1984.0,,155640.0,155640.0,subject,,
C14-02-0034.SH,1,0.0,0.0,11998586.0,11998586.0,188201.0,188201.0,9917015.0,9917015.0,,,191228.4,191228.4,subject,,
C14-02-0035,1,5123039.0,5123039.0,0.0,0.0,1589336.0,1589336.0,9420000.0,9420000.0,2016.0,,1280759.83,1280759.83,subject,,
C14-02-0037,1,2342550.0,2342550.0,0.0,0.0,1807598.0,1807598.0,2471737.0,2471737.0,1945.0,,13386.0,13386.0,subject,,
C14-02-0039,1,588361.0,588361.0,0.0,0.0,2028530.0,2028530.0,2642766.0,2642766.0,,,4.0,4.0,subject,,
C14-02-0041,1,2716837.0,2716837.0,0.0,0.0,1769279.0,1769279.0,14000000.0,14000000.0,2004.0,,431244.0,431244.0,subject,,
C14-02-0043,1,0.0,0.0,3580814.0,3580814.0,100058.0,100058.0,3516554.0,3516554.0,,,341946.0,341946.0,subject,,
C14-02-0045,1,3635775.0,3635775.0,0.0,0.0,1816489.0,1816489.0,17909628.0,17909628.0,1999.0,,403975.0,403975.0,subject,,
C14-02-0047,1,38000000.0,38000000.0,0.0,0.0,1867937.0,1867937.0,34200000.0,34200000.0,,,794926.0,794926.0,subject,,
C14-02-0048,1,1914220.0,1914220.0,0.0,0.0,1932928.0,1932928.0,6050000.0,6050000.0,2006.0,,95711.0,95711.0,subject,,
C14-02-0049,1,214894.0,214894.0,0.0,0.0,2038585.0,2038585.0,282732.0,282732.0,1955.0,,0.0,0.0,subject,,
C14-02-0050,1,84384.0,84384.0,0.0,0.0,215050.0,215050.0,331274.0,331274.0,2005.0,,7032.0,7032.0,subject,,
C14-02-0051,1,108972.0,108972.0,0.0,0.0,215048.0,215048.0,108972.0,108972.0,,,9081.0,9081.0,subject,,
C14-02-0052,1,3033954.0,3033954.0,0.0,0.0,2033210.0,2033210.0,3033954.0,3033954.0,,,606790.8,606790.8,subject,,
C14-02-0053,1,0.0,0.0,96596811.0,96596811.0,100073.0,100073.0,474765406.0,474765406.0,,,3655.237,3655.237,subject,,
C14-02-0055,1,38000000.0,38000000.0,0.0,0.0,1867937.0,1867937.0,34200000.0,34200000.0,,,794926.0,794926.0,subject,,
C14-02-0056,1,217756.0,217756.0,0.0,0.0,195083.0,195083.0,1694181.0,1694181.0,1971.0,,217756.44,217756.44,subject,,
C14-02-0060,1,1460220.0,1460220.0,0.0,0.0,1943497.0,1943497.0,2099511.0,2099511.0,1956.0,,48674.0,48674.0,subject,,
C14-02-0061,1,511100.0,511100.0,0.0,0.0,257151.0,257151.0,1435976.0,1435976.0,2010.0,,28394.42,28394.42,subject,,
C14-02-0062,1,7884300.0,7884300.0,0.0,0.0,234360.0,234360.0,8134799.0,8134799.0,1979.0,,78843.0,78843.0,subject,,
C14-02-0064,1,270284.0,270284.0,0.0,0.0,1848048.0,1848048.0,841853.0,841853.0,2004.0,,0.0,0.0,subject,,
C14-02-0069,1,0.0,0.0,1225460.0,1225460.0,299869.0,299869.0,1215879.0,1215879.0,,,7.0,7.0,subject,,
C14-02-0071.SH,1,261600.0,261600.0,0.0,0.0,1681789.0,1681789.0,1068634.0,1068634.0,2015.0,,0.0,0.0,subject,,
C14-02-0072,1,297080.0,297080.0,0.0,0.0,1789243.0,1789243.0,370825.0,370825.0,1970.0,,14854.0,14854.0,subject,,
C14-02-0074,1,1797.0,1797.0,0.0,0.0,1267586.0,1267586.0,900.0,900.0,,,0.0,0.0,subject,,
C14-02-0075,1,836000.0,836000.0,0.0,0.0,181500.0,181500.0,836000.0,836000.0,,,10450.0,10450.0,subject,,
C14-02-0076,1,289607.0,289607.0,0.0,0.0,199128.0,199128.0,757568.0,757568.0,2014.0,,0.0,0.0,subject,,
C14-02-0077,1,0.0,0.0,1139250.0,1139250.0,100073.0,100073.0,0.0,0.0,0.0,,6510.0,6510.0,subject,,
C14-02-0078,1,994802.0,994802.0,0.0,0.0,264051.0,264051.0,8425976.0,8425976.0,1986.0,,284229.0,284229.0,subject,,
C14-02-0081,1,6741455.0,6741455.0,0.0,0.0,1926599.0,1926599.0,48250000.0,48250000.0,2016.0,,539316.36,539316.36,subject,,
C14-02-0082.SH,1,3704350.0,3704350.0,0.0,0.0,1586407.0,1586407.0,35900000.0,35900000.0,2002.0,,370435.0,370435.0,subject,,
C14-02-0085,1,0.0,0.0,4061099.0,4061099.0,290528.0,290528.0,200000.0,200000.0,,,406109.88,406109.88,subject,,
C14-02-0086,1,478980.0,478980.0,0.0,0.0,1396377.0,1396377.0,1348250.0,1348250.0,2002.0,,7983.0,7983.0,subject,,
C14-02-0087,1,2943960.0,2943960.0,0.0,0.0,1428718.0,1428718.0,5111992.0,5111992.0,1986.0,,147198.0,147198.0,subject,,
C14-02-0089,1,10269045.0,10269045.0,0.0,0.0,518096.0,518096.0,14750000.0,14750000.0,2020.0,,572639.76,572639.76,subject,,
C14-02-0090,1,22215.0,22215.0,0.0,0.0,260147.0,260147.0,22215.0,22215.0,,,14810.0,14810.0,subject,,
C14-02-0091,1,458722.0,458722.0,0.0,0.0,476728.0,476728.0,1600000.0,1600000.0,1967.0,,96573.0,96573.0,subject,,
C14-02-0092,1,6816173.0,6816173.0,0.0,0.0,1535065.0,1535065.0,30500000.0,30500000.0,2006.0,,973739.0,973739.0,subject,,
C14-02-0093,1,2491610.0,2491610.0,0.0,0.0,1735461.0,1735461.0,2570000.0,2570000.0,2004.0,,45302.0,45302.0,subject,,
C14-02-0095,1,0.0,0.0,0.0,0.0,1720853.0,1720853.0,393414.0,393414.0,2009.0,,67518.0,67518.0,subject,,
C14-02-0096,1,396544.0,396544.0,0.0,0.0,113055.0,113055.0,1512348.0,1512348.0,1967.0,,49568.0,49568.0,subject,,
C14-02-0098,1,264089.0,264089.0,0.0,0.0,277129.0,277129.0,609497.0,609497.0,2002.0,,0.0,0.0,subject,,
C14-02-0102,1,414000.0,414000.0,0.0,0.0,1267462.0,1267462.0,1318467.0,1318467.0,1977.0,,27600.0,27600.0,subject,,
C14-02-0104,1,340108.0,340108.0,0.0,0.0,1922863.0,1922863.0,1515286.0,1515286.0,2020.0,,0.0,0.0,subject,,
C14-02-0105,1,673200.0,673200.0,0.0,0.0,1274640.0,1274640.0,700380.0,700380.0,1951.0,,7920.0,7920.0,subject,,
C14-02-0108,1,319444.0,319444.0,0.0,0.0,1920456.0,1920456.0,1543197.0,1543197.0,1997.0,,0.0,0.0,subject,,
C14-02-0116,1,0.0,0.0,1008320.0,1008320.0,100067.0,100067.0,1008320.0,1008320.0,,,27617.04,27617.04,subject,,
C14-02-0117,1,3413362.0,3413362.0,0.0,0.0,1917070.0,1917070.0,53500000.0,53500000.0,2008.0,,1137787.2,1137787.2,subject,,
C14-02-0119,1,2958585.0,2958585.0,0.0,0.0,1702344.0,1702344.0,8395451.0,8395451.0,2002.0,,197239.0,197239.0,subject,,
C14-02-0121,1,241500.0,241500.0,0.0,0.0,1636745.0,1636745.0,241500.0,241500.0,,,8050.0,8050.0,subject,,
C14-02-0122,1,0.0,0.0,0.0,0.0,1945010.0,1945010.0,432025.0,432025.0,1985.0,,867540.96,867540.96,subject,,
C14-02-0123,1,692610.0,692610.0,0.0,0.0,119421.0,119421.0,2300330.0,2300330.0,1968.0,,23087.0,23087.0,subject,,
C14-02-0125,1,547157.0,547157.0,0.0,0.0,2016685.0,2016685.0,1437736.0,1437736.0,2003.0,,18238.57,18238.57,subject,,
C14-02-0127.SH,1,0.0,0.0,11795094.0,11795094.0,105926.0,105926.0,11446968.0,11446968.0,,,46957.0,46957.0,subject,,
C14-02-0130,1,1867680.0,1867680.0,0.0,0.0,1980423.0,1980423.0,10425555.0,10425555.0,1984.0,,155640.0,155640.0,subject,,
C14-02-0131,1,990920.0,990920.0,0.0,0.0,374867.0,374867.0,988936.0,988936.0,1982.0,,82576.69,82576.69,subject,,
C14-02-0133,1,738990.0,738990.0,0.0,0.0,1915289.0,1915289.0,800208.0,800208.0,1953.0,,8694.0,8694.0,subject,,
C14-02-0135,1,563000.0,563000.0,0.0,0.0,1804905.0,1804905.0,1957170.0,1957170.0,2004.0,,22520.0,22520.0,subject,,
C14-02-0136,1,292723.0,292723.0,0.0,0.0,1902490.0,1902490.0,344896.0,344896.0,1962.0,,7318.08,7318.08,subject,,
C14-02-0137,1,711563.0,711563.0,0.0,0.0,1616695.0,1616695.0,933626.0,933626.0,1945.0,,78843.6,78843.6,subject,,
C14-02-0139,1,330000.0,330000.0,0.0,0.0,276768.0,276768.0,330000.0,330000.0,,,0.0,0.0,subject,,
C14-02-0141,1,283680.0,283680.0,0.0,0.0,1580333.0,1580333.0,365384.0,365384.0,2013.0,,29185.2,29185.2,subject,,
C14-02-0143,1,1494984.0,1494984.0,0.0,0.0,275853.0,275853.0,11500000.0,11500000.0,1982.0,,81022.0,81022.0,subject,,
C14-02-0144,1,119705.0,119705.0,0.0,0.0,404817.0,404817.0,817978.0,817978.0,1981.0,,23941.0,23941.0,subject,,
C14-02-0145,1,0.0,0.0,0.0,0.0,1532283.0,1532283.0,281691.0,281691.0,1952.0,,43560.0,43560.0,subject,,
C14-02-0146,1,2228808.0,2228808.0,0.0,0.0,1736882.0,1736882.0,6765346.0,6765346.0,1985.0,,0.0,0.0,subject,,
C14-02-0147,1,566794.0,566794.0,0.0,0.0,186809.0,186809.0,1362932.0,1362932.0,2004.0,,0.0,0.0,subject,,
C14-02-0148,1,118919.0,118919.0,0.0,0.0,1737600.0,1737600.0,118919.0,118919.0,,,28314.0,28314.0,subject,,
C14-02-0150,1,73547250.0,73547250.0,0.0,0.0,1527894.0,1527894.0,160000000.0,160000000.0,1980.0,,490315.0,490315.0,subject,,
C14-02-0150(RCA),1,73547250.0,73547250.0,0.0,0.0,1527894.0,1527894.0,160000000.0,160000000.0,1980.0,,490315.0,490315.0,subject,,
C14-02-0151,1,686715.0,686715.0,0.0,0.0,193895.0,193895.0,1278493.0,1278493.0,2000.0,,45781.0,45781.0,subject,,
C14-02-0153,1,0.0,0.0,548856.0,548856.0,1787655.0,1787655.0,548856.0,548856.0,,,87120.0,87120.0,subject,,
C14-02-0155.SH,1,0.0,0.0,24611475.0,24611475.0,1818043.0,1818043.0,23188363.0,23188363.0,,,912189.96,912189.96,subject,,
C14-02-0162,1,0.0,0.0,7790232.0,7790232.0,1401082.0,1401082.0,7678064.0,7678064.0,,,131826.0,131826.0,subject,,
C14-02-0165,1,174240.0,174240.0,0.0,0.0,1597248.0,1597248.0,174240.0,174240.0,,,43560.0,43560.0,subject,,
C14-02-0166,1,550000.0,550000.0,0.0,0.0,1603318.0,1603318.0,0.0,0.0,2005.0,,0.0,0.0,subject,,
C14-02-0167,1,886095.0,886095.0,0.0,0.0,1274668.0,1274668.0,5183923.0,5183923.0,2003.0,,126585.0,126585.0,subject,,
C14-02-0168,1,523548.0,523548.0,0.0,0.0,478894.0,478894.0,538548.0,538548.0,1967.0,,299170.01,299170.01,subject,,
C14-02-0169,1,382827.0,382827.0,0.0,0.0,1888111.0,1888111.0,382827.0,382827.0,,,218758.32,218758.32,subject,,
C14-02-0170,1,0.0,0.0,103416531.0,103416531.0,100067.0,100067.0,91455656.0,91455656.0,,,1566940.32,1566940.32,subject,,
C14-02-0171,1,369123.0,369123.0,0.0,0.0,1705559.0,1705559.0,760327.0,760327.0,2002.0,,0.0,0.0,subject,,
C14-02-0173,1,390746.0,390746.0,0.0,0.0,1641026.0,1641026.0,1286981.0,1286981.0,1978.0,,43416.25,43416.25,subject,,
C14-02-0174,1,717107.0,717107.0,0.0,0.0,257463.0,257463.0,1403456.0,1403456.0,1985.0,,47807.1,47807.1,subject,,
C14-02-0175,1,749500.0,749500.0,0.0,0.0,1560223.0,1560223.0,2448360.0,2448360.0,2010.0,,7495.0,7495.0,subject,,
C14-02-0176,1,84384.0,84384.0,0.0,0.0,215050.0,215050.0,331274.0,331274.0,2005.0,,7032.0,7032.0,subject,,
C14-02-0177,1,108972.0,108972.0,0.0,0.0,215048.0,215048.0,108972.0,108972.0,,,9081.0,9081.0,subject,,
C14-02-0178,1,385688.0,385688.0,0.0,0.0,2000795.0,2000795.0,420917.0,420917.0,2000.0,,3.63,3.63,subject,,
C14-02-0180,1,0.0,0.0,8275121.0,8275121.0,165181.0,165181.0,576732.0,576732.0,,,203120.28,203120.28,subject,,
C14-02-0183(RCA),1,1785960.0,1785960.0,0.0,0.0,180564.0,180564.0,3737335.0,3737335.0,,,2.05,2.05,subject,,
C14-02-0183(RCT),1,500000.0,500000.0,0.0,0.0,180572.0,180572.0,3049200.0,3049200.0,,,3.5,3.5,subject,,
C14-02-0184,1,6551633.0,6551633.0,0.0,0.0,518096.0,518096.0,7647000.0,7647000.0,1996.0,,436347.0,436347.0,subject,,
C14-02-0185,1,309795.0,309795.0,0.0,0.0,1349185.0,1349185.0,737709.0,737709.0,1975.0,,20653.0,20653.0,subject,,
C14-02-0186,1,1406111.0,1406111.0,0.0,0.0,1590760.0,1590760.0,1550000.0,1550000.0,1962.0,,173594.0,173594.0,subject,,
C14-02-0187,1,700000.0,700000.0,0.0,0.0,1980270.0,1980270.0,1113173.0,1113173.0,,,0.0,0.0,subject,,
C14-02-0188,1,244632.0,244632.0,0.0,0.0,106180.0,106180.0,1251972.0,1251972.0,2007.0,,20386.0,20386.0,subject,,
C14-02-0189,1,3482186.0,3482186.0,0.0,0.0,1506807.0,1506807.0,3521387.0,3521387.0,1962.0,,24872.76,24872.76,subject,,
C14-02-0190,1,615000.0,615000.0,0.0,0.0,1411653.0,1411653.0,615000.0,615000.0,,,7908.0,7908.0,subject,,
C14-02-0191.SH,1,280627.0,280627.0,0.0,0.0,2021041.0,2021041.0,1140751.0,1140751.0,2022.0,,0.0,0.0,subject,,
C14-02-0192,1,33488057.0,33488057.0,0.0,0.0,2043826.0,2043826.0,38670000.0,38670000.0,1973.0,,558134.28,558134.28,subject,,
C14-02-0195,1,739500.0,739500.0,0.0,0.0,1915289.0,1915289.0,791402.0,791402.0,1952.0,,8700.0,8700.0,subject,,
C14-02-0198,1,1609978.0,1609978.0,0.0,0.0,2014794.0,2014794.0,1911848.0,1911848.0,2023.0,,335412.0,335412.0,subject,,
C14-03-0001,1,0.0,0.0,406415.0,406415.0,471965.0,471965.0,281757.0,281757.0,,,40641.48,40641.48,subject,,
C14-03-0002,1,0.0,0.0,2301035.0,2301035.0,154189.0,154189.0,2301035.0,2301035.0,,,27071.0,27071.0,subject,,
C14-03-0003,1,0.0,0.0,132308.0,132308.0,100073.0,100073.0,131250.0,131250.0,,,0.0,0.0,subject,,
C14-03-0005,1,130680.0,130680.0,0.0,0.0,1525476.0,1525476.0,317017.0,317017.0,1940.0,,26136.0,26136.0,subject,,
C14-03-0006,1,194060.0,194060.0,0.0,0.0,263980.0,263980.0,371595.0,371595.0,1954.0,,43124.4,43124.4,subject,,
C14-03-0008,1,1701156.0,1701156.0,0.0,0.0,1988301.0,1988301.0,10340084.0,10340084.0,1996.0,,133424.0,133424.0,subject,,
C14-03-0009,1,160040.0,160040.0,0.0,0.0,1711733.0,1711733.0,502864.0,502864.0,1962.0,,20005.0,20005.0,subject,,
C14-03-0011,1,0.0,0.0,2494246.0,2494246.0,100073.0,100073.0,1171200.0,1171200.0,,,49884.91,49884.91,subject,,
C14-03-0012,1,194060.0,194060.0,0.0,0.0,263980.0,263980.0,371595.0,371595.0,1954.0,,43124.4,43124.4,subject,,
C14-03-0015,1,44805163.0,44805163.0,0.0,0.0,1520174.0,1520174.0,48327901.0,48327901.0,1979.0,,527119.56,527119.56,subject,,
C14-03-0016,1,0.0,0.0,0.0,0.0,1649548.0,1649548.0,101909989.0,101909989.0,2019.0,,164090.52,164090.52,subject,,
C14-03-0017,1,44805163.0,44805163.0,0.0,0.0,1520174.0,1520174.0,48327901.0,48327901.0,1979.0,,527119.56,527119.56,subject,,
C14-03-0018,1,0.0,0.0,5008950.0,5008950.0,186685.0,186685.0,5008950.0,5008950.0,,,22262.0,22262.0,subject,,
C14-03-0019,1,373969.0,373969.0,0.0,0.0,1810337.0,1810337.0,547100.0,547100.0,1951.0,,0.0,0.0,subject,,
C14-03-0020,1,1170893.0,1170893.0,0.0,0.0,271850.0,271850.0,1207763.0,1207763.0,2004.0,,8363.52,8363.52,subject,,
C14-03-0022,1,1529850.0,1529850.0,0.0,0.0,1829103.0,1829103.0,5479720.0,5479720.0,1995.0,,61194.0,61194.0,subject,,
