case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C17-04-0007,1,3091200.0,3091200,0.0,0,179469.0,179469,3996857.0,3996857,1982.0,,8832.0,8832.0,subject,,
C17-04-0008,1,15827599.0,15827599,0.0,0,1925606.0,1925606,43520000.0,43520000,2007.0,,19044.0,19044.0,subject,,
C17-05-0001,1,5027631.0,5027631,0.0,0,104669.0,104669,10144681.0,10144681,2006.0,,17781.19,17781.19,subject,,
C17-05-0002,1,0.0,0,24024156.0,24024156,103352.0,103352,23826842.0,23826842,,,76176.0,76176.0,subject,,
C17-05-0003,1,0.0,0,3463176.0,3463176,103352.0,103352,3463176.0,3463176,,,17664.0,17664.0,subject,,
C17-05-0007,1,4821900.0,4821900,0.0,0,1556227.0,1556227,4601708.0,4601708,,,12874.0,12874.0,subject,,
C17-05-0012,1,44755792.0,44755792,0.0,0,1372057.0,1372057,136000000.0,136000000,2009.0,,456691.75,456691.75,subject,,
C17-05-0013,1,532950.0,532950,0.0,0,181448.0,181448,532950.0,532950,,,5225.0,5225.0,subject,,
C17-05-0014,1,0.0,0,9632883.0,9632883,178166.0,178166,8266752.0,8266752,,,17664.0,17664.0,subject,,
C17-06-0002,1,1847467.0,1847467,0.0,0,1666369.0,1666369,2797005.0,2797005,1968.0,,10040.58,10040.58,subject,,
C17-06-0004,1,0.0,0,8186863.0,8186863,1641425.0,1641425,8109029.0,8109029,,,35562.0,35562.0,subject,,
C17-06-0005,1,6857368.0,6857368,0.0,0,1749243.0,1749243,88760000.0,88760000,2013.0,,25482.6,25482.6,subject,,
C17-06-0006,1,2944000.0,2944000,0.0,0,1955685.0,1955685,2944001.0,2944001,,,3680.0,3680.0,subject,,
C17-06-0009,1,8818888.0,8818888,0.0,0,1925255.0,1925255,8818888.0,8818888,,,13764.0,13764.0,subject,,
C17-06-0010,1,8818888.0,8818888,0.0,0,1925255.0,1925255,8818888.0,8818888,,,13764.0,13764.0,subject,,
C17-06-0011,1,14876359.0,14876359,0.0,0,565578.0,565578,43519756.0,43519756,2010.0,,80142.0,80142.0,subject,,
C17-06-0013,1,4814251.0,4814251,0.0,0,1831225.0,1831225,62800000.0,62800000,2020.0,,26745.84,26745.84,subject,,
C17-06-0014,1,1622160.0,1622160,0.0,0,1932777.0,1932777,2218584.0,2218584,1965.0,,9012.0,9012.0,subject,,
C17-06-0015,1,1002677.0,1002677,0.0,0,1602463.0,1602463,25726615.0,25726615,2015.0,,14078.59,14078.59,subject,,
C17-06-0016,1,2560000.0,2560000,0.0,0,1930474.0,1930474,3231792.0,3231792,1910.0,,6400.0,6400.0,subject,,
C17-06-0017,1,14876359.0,14876359,0.0,0,565578.0,565578,43519756.0,43519756,2010.0,,80142.0,80142.0,subject,,
C17-06-0018,1,31766892.0,31766892,0.0,0,1427141.0,1427141,91940000.0,91940000,2013.0,,51444.36,51444.36,subject,,
C17-06-0019,1,802620.0,802620,0.0,0,1392110.0,1392110,809491.0,809491,2002.0,,5880.0,5880.0,subject,,
C17-06-0022,1,0.0,0,10608000.0,10608000,106084.0,106084,10608000.0,10608000,,,21760.0,21760.0,subject,,
C17-06-0025,1,22963200.0,22963200,0.0,0,1659057.0,1659057,49500000.0,49500000,2019.0,,35328.0,35328.0,subject,,
C17-06-0026,1,6458881.0,6458881,0.0,0,1295563.0,1295563,84990000.0,84990000,2017.0,,41423.0,41423.0,subject,,
C17-07-0001,1,4527744.0,4527744,0.0,0,1768719.0,1768719,38000000.0,38000000,2019.0,,12160.0,12160.0,subject,,
C17-07-0002,1,3008000.0,3008000,0.0,0,181170.0,181170,3301000.0,3301000,1900.0,,15040.0,15040.0,subject,,
C17-2007-0061,1,520200.0,520200,0.0,0,1883044.0,1883044,2625000.0,2625000,1910.0,,2601.0,2601.0,subject,,
C17-2007-0091,1,25072425.0,25072425,0.0,0,2005112.0,2005112,26046269.0,26046269,,,111433.0,111433.0,subject,,
C17-2007-0093,1,8818888.0,8818888,0.0,0,1925255.0,1925255,8818888.0,8818888,,,13764.0,13764.0,subject,,
C17-2007-0094,1,1766400.0,1766400,0.0,0,1470490.0,1470490,1955135.0,1955135,2010.0,,8832.0,8832.0,subject,,
C17-2007-0197,1,66654000.0,66654000,0.0,0,1535321.0,1535321,79223041.0,79223041,,,76176.0,76176.0,subject,,
C17-2007-0198,1,1438240.0,1438240,0.0,0,1563288.0,1563288,1900000.0,1900000,1935.0,,17978.0,17978.0,subject,,
C17-2007-0199,1,9564424.0,9564424,0.0,0,1714153.0,1714153,14931637.0,14931637,,,24045.12,24045.12,subject,,
C17-2007-0257,1,0.0,0,2116358.0,2116358,103352.0,103352,1644133.0,1644133,,,6260.0,6260.0,subject,,
C17-2007-0261,1,14250000.0,14250000,0.0,0,181406.0,181406,14235422.0,14235422,,,46872.0,46872.0,subject,,
C17-2007-0266,1,9564424.0,9564424,0.0,0,1714153.0,1714153,14931637.0,14931637,,,24045.12,24045.12,subject,,
C17-2008-0065,1,0.0,0,24101918.0,24101918,179383.0,179383,21815040.0,21815040,,,35328.0,35328.0,subject,,
C17-2008-0119,1,7344450.0,7344450,0.0,0,1307346.0,1307346,14468549.0,14468549,2004.0,,48963.0,48963.0,subject,,
C17-2008-0120,1,631966.0,631966,0.0,0,179489.0,179489,586664.0,586664,,,5511.0,5511.0,subject,,
C17-2008-0140,1,578680.0,578680,0.0,0,1924188.0,1924188,578680.0,578680,,,6808.0,6808.0,subject,,
C17-2008-0189,1,4800000.0,4800000,0.0,0,1359838.0,1359838,4758255.0,4758255,,,39609.11,39609.11,subject,,
C17-2008-0246,1,0.0,0,6474650.0,6474650,100073.0,100073,6474650.0,6474650,,,23544.18,23544.18,subject,,
C17-2009-0019,1,0.0,0,60332522.0,60332522,104447.0,104447,60005691.0,60005691,,,209088.0,209088.0,subject,,
C17-2009-0075,1,0.0,0,16038120.0,16038120,103352.0,103352,17652001.0,17652001,,,18661.0,18661.0,subject,,
C17-2009-0143,1,5504000.0,5504000,0.0,0,1502088.0,1502088,5504000.0,5504000,,,13760.0,13760.0,subject,,
C17-2009-0145,1,1610000.0,1610000,0.0,0,2025543.0,2025543,2772060.0,2772060,,,3680.0,3680.0,subject,,
C17-2009-0147,1,0.0,0,13047495.0,13047495,100073.0,100073,12990152.0,12990152,,,31311.0,31311.0,subject,,
C17-2010-0022,1,26847000.0,26847000,0.0,0,1687083.0,1687083,80924000.0,80924000,2020.0,,71592.0,71592.0,subject,,
C17-2010-0153,1,5436723.0,5436723,0.0,0,1817627.0,1817627,61500000.0,61500000,2019.0,,31066.99,31066.99,subject,,
C17-2010-0189,1,0.0,0,6060228.0,6060228,100073.0,100073,5976379.0,5976379,,,5225.0,5225.0,subject,,
C17-2011-0003,1,2649920.0,2649920,0.0,0,178217.0,178217,4449628.0,4449628,2014.0,,10428.0,10428.0,subject,,
C17-2011-0034,1,3364500.0,3364500,0.0,0,1597205.0,1597205,4294416.0,4294416,,,11852.0,11852.0,subject,,
C17-2011-0035,1,5772800.0,5772800,0.0,0,1632254.0,1632254,7645456.0,7645456,1920.0,,7216.0,7216.0,subject,,
C17-2011-0057,1,3987900.0,3987900,0.0,0,1792765.0,1792765,4307133.0,4307133,1915.0,,18990.0,18990.0,subject,,
C17-2011-0059,1,3781000.0,3781000,0.0,0,2000439.0,2000439,3781000.0,3781000,,,7562.0,7562.0,subject,,
C17-2011-0067,1,6857368.0,6857368,0.0,0,1749243.0,1749243,88760000.0,88760000,2013.0,,25482.6,25482.6,subject,,
C17-2011-0077,1,5740800.0,5740800,0.0,0,1917122.0,1917122,5963874.0,5963874,1961.0,,17664.0,17664.0,subject,,
C17-2011-0090,1,6005554.0,6005554,0.0,0,1581312.0,1581312,6005554.0,6005554,,,7360.0,7360.0,subject,,
C17-2011-0106,1,6458881.0,6458881,0.0,0,1295563.0,1295563,84990000.0,84990000,2017.0,,41423.0,41423.0,subject,,
C17-2011-0137,1,20367360.0,20367360,0.0,0,1561865.0,1561865,20367360.0,20367360,,,24480.0,24480.0,subject,,
C17-2011-0138,1,8818888.0,8818888,0.0,0,1925255.0,1925255,8818888.0,8818888,,,13764.0,13764.0,subject,,
C17-2011-0139,1,46193347.0,46193347,0.0,0,1895797.0,1895797,57800000.0,57800000,1985.0,,121440.0,121440.0,subject,,
C17-2011-0150,1,1920000.0,1920000,0.0,0,2018996.0,2018996,5811000.0,5811000,1959.0,,7680.0,7680.0,subject,,
C17-2011-0164,1,51023027.0,51023027,0.0,0,2000441.0,2000441,59500000.0,59500000,2022.0,,75589.67,75589.67,subject,,
C17-2012-0005,1,6170256.0,6170256,0.0,0,181140.0,181140,6215000.0,6215000,1959.0,,38088.0,38088.0,subject,,
C17-2012-0010,1,0.0,0,22394400.0,22394400,100073.0,100073,0.0,0,0.0,,319920.0,319920.0,subject,,
C17-2012-0011,1,19502240.0,19502240,0.0,0,1629530.0,1629530,60833000.0,60833000,2014.0,,243778.0,243778.0,subject,,
C17-2012-0012,1,14262500.0,14262500,0.0,0,1963290.0,1963290,75000000.0,75000000,2013.0,,40755.0,40755.0,subject,,
C17-2012-0039,1,83112599.0,83112599,0.0,0,1918719.0,1918719,437823880.0,437823880,2014.0,,57226.12,57226.12,subject,,
C17-2012-0043,1,19000000.0,19000000,0.0,0,105635.0,105635,18500000.0,18500000,,,100666.0,100666.0,subject,,
C17-2012-0047,1,0.0,0,2060800.0,2060800,100067.0,100067,2060800.0,2060800,,,5888.0,5888.0,subject,,
C17-2012-0050,1,0.0,0,16731000.0,16731000,106084.0,106084,16731000.0,16731000,,,34320.0,34320.0,subject,,
C17-2012-0056,1,13700000.0,13700000,0.0,0,1847319.0,1847319,13700000.0,13700000,,,8833.9,8833.9,subject,,
C17-2012-0076,1,4527744.0,4527744,0.0,0,1768719.0,1768719,38000000.0,38000000,2019.0,,12160.0,12160.0,subject,,
C17-2012-0091,1,5740800.0,5740800,0.0,0,1917122.0,1917122,5963874.0,5963874,1961.0,,17664.0,17664.0,subject,,
C17-2012-0124,1,0.0,0,15275841.0,15275841,1592191.0,1592191,16603014.0,16603014,,,7360.0,7360.0,subject,,
C17-2012-0131,1,800000.0,800000,0.0,0,181188.0,181188,6199188.0,6199188,2014.0,,4000.0,4000.0,subject,,
C17-2012-0134,1,20666880.0,20666880,0.0,0,2010319.0,2010319,225743887.0,225743887,2017.0,,35328.0,35328.0,subject,,
C17-2012-0159,1,0.0,0,42334812.0,42334812,100073.0,100073,0.0,0,0.0,,76176.0,76176.0,subject,,
C17-2013-0001,1,8286854.0,8286854,0.0,0,1419974.0,1419974,53000000.0,53000000,2013.0,,41434.27,41434.27,subject,,
C17-2013-0002,1,1254400.0,1254400,0.0,0,1485062.0,1485062,8253850.0,8253850,1999.0,,7840.0,7840.0,subject,,
C17-2013-0003,1,2113074.0,2113074,0.0,0,1732413.0,1732413,57000000.0,57000000,,,29311.52,29311.52,subject,,
C17-2013-0005,1,0.0,0,0.0,0,183386.0,183386,5300000.0,5300000,1890.0,,38412.0,38412.0,subject,,
C17-2013-0008,1,5873280.0,5873280,0.0,0,565578.0,565578,10347183.0,10347183,2014.0,,17664.0,17664.0,subject,,
C17-2013-0009,1,4185654.0,4185654,0.0,0,565578.0,565578,4299239.0,4299239,1967.0,,18382.32,18382.32,subject,,
C17-2013-0068,1,2163840.0,2163840,0.0,0,1888033.0,1888033,2782080.0,2782080,,,8832.0,8832.0,subject,,
C17-2013-0116,1,24553901.0,24553901,0.0,0,1518513.0,1518513,93100000.0,93100000,2015.0,,23609.52,23609.52,subject,,
C17-2013-0117,1,19072310.0,19072310,0.0,0,1709951.0,1709951,129500000.0,129500000,2020.0,,18338.76,18338.76,subject,,
C17-2013-0131,1,10166000.0,10166000,0.0,0,1657153.0,1657153,16096357.0,16096357,2014.0,,15640.0,15640.0,subject,,
C17-2014-0003,1,1275120.0,1275120,0.0,0,179378.0,179378,6007010.0,6007010,1951.0,,4554.0,4554.0,subject,,
C17-2014-0006,1,235050.0,235050,0.0,0,1831688.0,1831688,858704.0,858704,2016.0,,0.0,0.0,subject,,
C17-2014-0011,1,11484158.0,11484158,0.0,0,1920429.0,1920429,80680000.0,80680000,2016.0,,11042.46,11042.46,subject,,
C17-2014-0012,1,1164202.0,1164202,0.0,0,177225.0,177225,1171741.0,1171741,1980.0,,11369.16,11369.16,subject,,
C17-2014-0013,1,13700000.0,13700000,0.0,0,1847319.0,1847319,13700000.0,13700000,,,8833.9,8833.9,subject,,
C17-2014-0014,1,4527744.0,4527744,0.0,0,1768719.0,1768719,38000000.0,38000000,2019.0,,12160.0,12160.0,subject,,
C17-2014-0015,1,4592618.0,4592618,0.0,0,1924778.0,1924778,6795906.0,6795906,1954.0,,24959.88,24959.88,subject,,
C17-2014-0016,1,1031296.0,1031296,0.0,0,1854235.0,1854235,995963.0,995963,1910.0,,2946.56,2946.56,subject,,
C17-2014-0018,1,1402881.0,1402881,0.0,0,182335.0,182335,890431561.0,890431561,,,762103.98,762103.98,subject,,
C17-2014-0020,1,0.0,0,340036671.0,340036671,1391999.0,1391999,337414961.0,337414961,,,624782.0,624782.0,subject,,
C17-2014-0169,1,914760.0,914760,0.0,0,2021345.0,2021345,1086125.0,1086125,2017.0,,12196.8,12196.8,subject,,
C17-2015-0002,1,5804370.0,5804370,0.0,0,1872265.0,1872265,19200000.0,19200000,2020.0,,23217.48,23217.48,subject,,
C17-2015-0003,1,3816653.0,3816653,0.0,0,2012593.0,2012593,4982935.0,4982935,,,7766.61,7766.61,subject,,
C17-2015-0004,1,5436723.0,5436723,0.0,0,1817627.0,1817627,61500000.0,61500000,2019.0,,31066.99,31066.99,subject,,
C17-2015-0006,1,5308000.0,5308000,0.0,0,1935579.0,1935579,7872200.0,7872200,1967.0,,13270.0,13270.0,subject,,
C17-2015-0008,1,1159985.0,1159985,0.0,0,1726895.0,1726895,1159985.0,1159985,,,7731.9,7731.9,subject,,
C17-2015-0009,1,2000000.0,2000000,0.0,0,179493.0,179493,1465300.0,1465300,,,8832.0,8832.0,subject,,
C17-2015-0011,1,11980090.0,11980090,0.0,0,1925939.0,1925939,39995000.0,39995000,2019.0,,47920.36,47920.36,subject,,
C17-2015-0124,1,7632768.0,7632768,0.0,0,1281740.0,1281740,7778747.0,7778747,1974.0,,28912.0,28912.0,subject,,
C17-2015-0126,1,1120915.0,1120915,0.0,0,2005806.0,2005806,1390602.0,1390602,1925.0,,0.0,0.0,subject,,
C17-2015-0149,1,14997925.0,14997925,0.0,0,1930221.0,1930221,22023626.0,22023626,1965.0,,23073.73,23073.73,subject,,
C17-2015-0150,1,2163840.0,2163840,0.0,0,1888033.0,1888033,2782080.0,2782080,,,8832.0,8832.0,subject,,
C17-2016-0006,1,4821900.0,4821900,0.0,0,1556227.0,1556227,4601708.0,4601708,,,12874.0,12874.0,subject,,
C17-2016-0007,1,11449736.0,11449736,0.0,0,1670136.0,1670136,61204828.0,61204828,2019.0,,28793.16,28793.16,subject,,
C17-2016-0008,1,8818888.0,8818888,0.0,0,1925255.0,1925255,8818888.0,8818888,,,13764.0,13764.0,subject,,
C17-2016-0009,1,0.0,0,34675921.0,34675921,100067.0,100067,34675921.0,34675921,,,247685.15,247685.15,subject,,
C17-2016-0010,1,4527744.0,4527744,0.0,0,1768719.0,1768719,38000000.0,38000000,2019.0,,12160.0,12160.0,subject,,
C17-2016-0011,1,1159985.0,1159985,0.0,0,1726895.0,1726895,1159985.0,1159985,,,7731.9,7731.9,subject,,
C17-2016-0012,1,13781930.0,13781930,0.0,0,1872001.0,1872001,13781930.0,13781930,,,17602.6,17602.6,subject,,
C17-2016-0029,1,71162000.0,71162000,0.0,0,1684985.0,1684985,139315000.0,139315000,1964.0,,78200.0,78200.0,subject,,
C17-2016-0066,1,22963200.0,22963200,0.0,0,1936822.0,1936822,45000000.0,45000000,1950.0,,44160.0,44160.0,subject,,
C17-2016-0088,1,7654400.0,7654400,0.0,0,1935579.0,1935579,35037495.0,35037495,1970.0,,7360.0,7360.0,subject,,
C17-2016-0103,1,13700000.0,13700000,0.0,0,1847319.0,1847319,13700000.0,13700000,,,8833.9,8833.9,subject,,
C17-2016-0104,1,22963200.0,22963200,0.0,0,1659057.0,1659057,49500000.0,49500000,2019.0,,35328.0,35328.0,subject,,
C17-2016-0108,1,19136000.0,19136000,0.0,0,2024774.0,2024774,40000000.0,40000000,1984.0,,29440.0,29440.0,subject,,
C17-2016-0128,1,1276308.0,1276308,0.0,0,1686840.0,1686840,3465805.0,3465805,2019.0,,10210.46,10210.46,subject,,
C17-2016-0129,1,5551200.0,5551200,0.0,0,1831407.0,1831407,63000000.0,63000000,2021.0,,6939.0,6939.0,subject,,
C17-2017-0008,1,2860000.0,2860000,0.0,0,174153.0,174153,21779062.0,21779062,2020.0,,13000.0,13000.0,subject,,
C17-2017-0068,1,6458881.0,6458881,0.0,0,1295563.0,1295563,84990000.0,84990000,2017.0,,41423.0,41423.0,subject,,
C17-2017-0069,1,11959350.0,11959350,0.0,0,1876853.0,1876853,38000000.0,38000000,2021.0,,24532.0,24532.0,subject,,
C17-2017-0070,1,375498.0,375498,0.0,0,1786453.0,1786453,446250.0,446250,,,0.0,0.0,subject,,
C17-2017-0093,1,1814050.0,1814050,0.0,0,1830797.0,1830797,1725754.0,1725754,,,5183.0,5183.0,subject,,
C17-2017-0128.SH,1,0.0,0,26723958.0,26723958,176610.0,176610,25447917.0,25447917,,,194840.0,194840.0,subject,,
C17-2017-0142,1,51023027.0,51023027,0.0,0,2000441.0,2000441,59500000.0,59500000,2022.0,,75589.67,75589.67,subject,,
C17-2017-0154,1,1133203.0,1133203,0.0,0,1707723.0,1707723,1133203.0,1133203,,,8965.0,8965.0,subject,,
C17-2018-0008,1,39908583.0,39908583,0.0,0,1774945.0,1774945,148110000.0,148110000,2022.0,,122795.64,122795.64,subject,,
C17-2018-0011,1,0.0,0,21307074.0,21307074,100073.0,100073,21202697.0,21202697,,,50762.0,50762.0,subject,,
C17-2018-0012,1,0.0,0,34675921.0,34675921,100067.0,100067,34675921.0,34675921,,,247685.15,247685.15,subject,,
C17-2018-0016,1,0.0,0,21307074.0,21307074,100073.0,100073,21202697.0,21202697,,,50762.0,50762.0,subject,,
C17-2018-0038,1,3800000.0,3800000,0.0,0,1838456.0,1838456,3800000.0,3800000,,,13248.0,13248.0,subject,,
C17-2018-0045,1,0.0,0,211500.0,211500,100073.0,100073,0.0,0,0.0,,0.0,0.0,subject,,
C17-2018-0049,1,0.0,0,90199451.0,90199451,180046.0,180046,51318446.0,51318446,,,151248.0,151248.0,subject,,
C17-2018-0054,1,0.0,0,109001121.0,109001121,183850.0,183850,112289284.0,112289284,,,88320.0,88320.0,subject,,
C17-2018-0067,1,736000.0,736000,0.0,0,1958396.0,1958396,1710273.0,1710273,2020.0,,5888.0,5888.0,subject,,
C17-2018-0086,1,884160.0,884160,0.0,0,1668712.0,1668712,3994722.0,3994722,2025.0,,29472.0,29472.0,subject,,
C17-2018-0114,1,15944662.0,15944662,0.0,0,1817264.0,1817264,48740000.0,48740000,2003.0,,76953.0,76953.0,subject,,
C17-2018-0129,1,357404.0,357404,0.0,0,1747501.0,1747501,937925.0,937925,1953.0,,0.0,0.0,subject,,
C17-2018-0144,1,51023027.0,51023027,0.0,0,2000441.0,2000441,59500000.0,59500000,2022.0,,75589.67,75589.67,subject,,
C17-2018-0153,1,4814251.0,4814251,0.0,0,1831225.0,1831225,62800000.0,62800000,2020.0,,26745.84,26745.84,subject,,
C17-2018-0200,1,5027631.0,5027631,0.0,0,104669.0,104669,10144681.0,10144681,2006.0,,17781.19,17781.19,subject,,
C17-2019-0036,1,2416789.0,2416789,0.0,0,1846700.0,1846700,20570029.0,20570029,2023.0,,20708.42,20708.42,subject,,
C17-2019-0052,1,51023027.0,51023027,0.0,0,2000441.0,2000441,59500000.0,59500000,2022.0,,75589.67,75589.67,subject,,
C17-2019-0062,1,3781000.0,3781000,0.0,0,2000439.0,2000439,3781000.0,3781000,,,7562.0,7562.0,subject,,
C17-2019-0080,1,0.0,0,128859220.0,128859220,100073.0,100073,128859220.0,128859220,,,1840846.0,1840846.0,subject,,
C17-2019-0086,1,8832000.0,8832000,0.0,0,1972631.0,1972631,16140554.0,16140554,2021.0,,8832.0,8832.0,subject,,
C17-2019-0119.SH,1,0.0,0,870645.0,870645,185487.0,185487,362700.0,362700,,,0.0,0.0,subject,,
C17-2019-0122,1,13312000.0,13312000,0.0,0,2003388.0,2003388,13708415.0,13708415,1979.0,,25600.0,25600.0,subject,,
C17-2019-0132,1,343001.0,343001,0.0,0,1884540.0,1884540,601873.0,601873,1933.0,,0.0,0.0,subject,,
C17-2019-0149,1,2050650.0,2050650,0.0,0,1828667.0,1828667,2035986.0,2035986,1900.0,,5859.0,5859.0,subject,,
C17-2019-0150,1,0.0,0,11228660.0,11228660,100073.0,100073,11228660.0,11228660,,,561433.0,561433.0,subject,,
C17-2019-0154,1,2163840.0,2163840,0.0,0,1888033.0,1888033,2782080.0,2782080,,,8832.0,8832.0,subject,,
C17-2020-0018,1,5804370.0,5804370,0.0,0,1872265.0,1872265,19200000.0,19200000,2020.0,,23217.48,23217.48,subject,,
C17-2020-0028,1,13700000.0,13700000,0.0,0,1847319.0,1847319,13700000.0,13700000,,,8833.9,8833.9,subject,,
C17-2020-0051,1,471755.0,471755,0.0,0,1834565.0,1834565,2044846.0,2044846,2020.0,,0.0,0.0,subject,,
C17-2020-0068,1,1319868.0,1319868,0.0,0,1832873.0,1832873,2962036.0,2962036,2024.0,,4399.56,4399.56,subject,,
C17-2020-0088,1,3781000.0,3781000,0.0,0,2000439.0,2000439,3781000.0,3781000,,,7562.0,7562.0,subject,,
C17-2020-0098,1,1496001.0,1496001,0.0,0,1804922.0,1804922,7268574.0,7268574,2021.0,,0.0,0.0,subject,,
C17-2020-0103,1,640000.0,640000,0.0,0,1875857.0,1875857,640000.0,640000,,,6400.0,6400.0,subject,,
C17-2020-0114,1,4800000.0,4800000,0.0,0,1359838.0,1359838,4758255.0,4758255,,,39609.11,39609.11,subject,,
C17-2020-0129,1,6458881.0,6458881,0.0,0,1295563.0,1295563,84990000.0,84990000,2017.0,,41423.0,41423.0,subject,,
C17-2020-0140,1,1031296.0,1031296,0.0,0,1854235.0,1854235,995963.0,995963,1910.0,,2946.56,2946.56,subject,,
C17-2020-0141,1,1816508.0,1816508,0.0,0,1830832.0,1830832,1816508.0,1816508,,,5633.0,5633.0,subject,,
C17-2020-0148,1,4838563.0,4838563,0.0,0,1871743.0,1871743,30012328.0,30012328,2023.0,,38707.42,38707.42,subject,,
C17-2020-0202,1,11959350.0,11959350,0.0,0,1876853.0,1876853,38000000.0,38000000,2021.0,,24532.0,24532.0,subject,,
C17-2021-0004,1,1328652.0,1328652,0.0,0,1839606.0,1839606,1409834.0,1409834,1960.0,,6012.0,6012.0,subject,,
C17-2021-0051,1,6000000.0,6000000,0.0,0,1909487.0,1909487,8000000.0,8000000,,,20000.0,20000.0,subject,,
C17-2021-0052,1,3216885.0,3216885,0.0,0,1909487.0,1909487,4273355.0,4273355,,,10400.0,10400.0,subject,,
C17-2021-0085,1,0.0,0,32324003.0,32324003,179436.0,179436,25995060.0,25995060,,,76176.0,76176.0,subject,,
C17-2021-0086,1,0.0,0,16110292.0,16110292,179436.0,179436,16110292.0,16110292,,,35328.0,35328.0,subject,,
C17-2021-0102,1,640000.0,640000,0.0,0,1888509.0,1888509,1114469.0,1114469,,,3300.0,3300.0,subject,,
C17-2021-0135,1,2944000.0,2944000,0.0,0,121144.0,121144,2959000.0,2959000,1925.0,,3680.0,3680.0,subject,,
C17-2021-0149,1,853725.0,853725,0.0,0,1744737.0,1744737,2839493.0,2839493,2019.0,,0.0,0.0,subject,,
C17-2021-0163,1,4800000.0,4800000,0.0,0,1359838.0,1359838,4758255.0,4758255,,,39609.11,39609.11,subject,,
C17-2022-0023,1,337500.0,337500,0.0,0,1826147.0,1826147,418573.0,418573,1929.0,,0.0,0.0,subject,,
C17-2022-0061,1,7065600.0,7065600,0.0,0,1921885.0,1921885,10421760.0,10421760,1998.0,,17664.0,17664.0,subject,,
C17-2022-0065,1,1773750.0,1773750,0.0,0,1288701.0,1288701,2439058.0,2439058,1958.0,,11825.0,11825.0,subject,,
C17-2022-0134,1,0.0,0,46920000.0,46920000,106084.0,106084,0.0,0,0.0,,93840.0,93840.0,subject,,
C17-2022-0138,1,14357495.0,14357495,0.0,0,1794954.0,1794954,6610422.0,6610422,1980.0,,35372.0,35372.0,subject,,
C17-2022-0152,1,1045440.0,1045440,0.0,0,1656285.0,1656285,1308026.0,1308026,0.0,,8363.52,8363.52,subject,,
C17-2022-0165,1,982500.0,982500,0.0,0,1909177.0,1909177,1088362.0,1088362,1940.0,,6550.0,6550.0,subject,,
C17-2023-0031,1,1686863.0,1686863,0.0,0,186845.0,186845,1159719.0,1159719,1956.0,,44626.0,44626.0,subject,,
C17-2023-0062,1,1368932.0,1368932,0.0,0,1839606.0,1839606,1544424.0,1544424,1960.0,,6012.0,6012.0,subject,,
C17-2023-0069,1,0.0,0,3505744.0,3505744,1702342.0,1702342,1318244.0,1318244,1910.0,,8750.0,8750.0,subject,,
C17-2023-0082,1,7690540.0,7690540,0.0,0,177654.0,177654,7690540.0,7690540,1995.0,,79367.0,79367.0,subject,,
C17-2023-0102,1,1560000.0,1560000,0.0,0,1584957.0,1584957,1566056.0,1566056,1980.0,,10400.0,10400.0,subject,,
C17-2023-0142,1,26661000.0,26661000,0.0,0,1555491.0,1555491,29100791.0,29100791,1981.0,,76176.0,76176.0,subject,,
C17-2024-0013,1,0.0,0,28479957.0,28479957,104697.0,104697,24877165.0,24877165,2000.0,,432115.0,432115.0,subject,,
C17-2024-0020,1,2160000.0,2160000,0.0,0,1917510.0,1917510,2403612.0,2403612,1965.0,,14400.0,14400.0,subject,,
C17-2024-0078,1,6955200.0,6955200,0.0,0,1933144.0,1933144,16100000.0,16100000,1964.0,,34776.0,34776.0,subject,,
C17-2024-0096,1,0.0,0,3158002.0,3158002,1888856.0,1888856,2533918.0,2533918,1900.0,,6865.06,6865.06,subject,,
C17-2024-0117,1,0.0,0,32942587.0,32942587,104447.0,104447,30988523.0,30988523,1990.0,,209088.0,209088.0,subject,,
C17-2024-0131,1,0.0,0,54794615.0,54794615,100110.0,100110,36354302.0,36354302,2010.0,,378536.4,378536.4,subject,,
C17-2024-0156,1,15301232.0,15301232,0.0,0,105635.0,105635,14989130.0,14989130,1997.0,,100666.0,100666.0,subject,,
C17-2024-0157,1,8938400.0,8938400,0.0,0,105636.0,105636,8938400.0,8938400,2014.0,,44692.0,44692.0,subject,,
C17-99-0003,1,1120915.0,1120915,0.0,0,2005806.0,2005806,1390602.0,1390602,1925.0,,0.0,0.0,subject,,
C2-66-001(RCA),1,10343975.0,10343975,0.0,0,1612727.0,1612727,60590000.0,60590000,2013.0,,689598.36,689598.36,subject,,
C2A-74-002,1,1725564.0,1725564,0.0,0,154114.0,154114,2556088.0,2556088,1990.0,,81203.0,81203.0,subject,,
C2A-81-004,1,3132400.0,3132400,0.0,0,1924673.0,1924673,83239768.0,83239768,1983.0,,1044133.2,1044133.2,subject,,
C2A-81-004(RCA),1,3132400.0,3132400,0.0,0,1924673.0,1924673,83239768.0,83239768,1983.0,,1044133.2,1044133.2,subject,,
C814-00-2063.06,1,2566914.0,2566914,0.0,0,1722605.0,1722605,2566914.0,2566914,,,855638.0,855638.0,subject,,
